,Car_name,Making Year,Fuel_Type,Kms,Engine,No. of owners,Transmission,Price
3127,Ford Endeavour 2.2 Trend AT 4X2,2017,Diesel,"64,325 kms",1396 CC,First Owner,Automatic,24.75 Lakh*
3128,Hyundai i20 1.4 CRDi Sportz,2011,Diesel,"64,325 kms",2393 CC,Second Owner,Manual,1.72 Lakh*
3129,Toyota Innova Crysta 2016-2020 2.4 ZX MT BSIV,2018,Diesel,"64,325 kms",4951 CC,Second Owner,Manual,18.5 Lakh*
3130,Ford Mustang V8,2016,Petrol,"64,325 kms",1999 CC,First Owner,Automatic,73 Lakh*
3131,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,2019,Diesel,"64,325 kms",1120 CC,First Owner,Automatic,49.5 Lakh*
3132,Hyundai Grand i10 CRDi Sportz,2016,Diesel,"64,325 kms",1999 CC,First Owner,Manual,3.39 Lakh*
3133,Land Rover Discovery Sport TD4 SE,2019,Diesel,"64,325 kms",1399 CC,First Owner,Automatic,40 Lakh*
3134,Ford Figo Diesel EXI,2013,Diesel,"64,325 kms",3198 CC,First Owner,Manual,1.53 Lakh*
3135,Ford Endeavour 3.2 Trend AT 4X4,2016,Diesel,"64,325 kms",1995 CC,Second Owner,Automatic,25.5 Lakh*
3136,BMW 5 Series 520d Sport Line,2018,Diesel,"64,325 kms",1086 CC,Second Owner,Automatic,37.5 Lakh*
3137,Hyundai Santro Xing GL,2007,Petrol,"64,325 kms",2993 CC,Second Owner,Manual,"75,000*"
3138,Land Rover Range Rover Sport 3.0 D HSE,2018,Diesel,"64,325 kms",1968 CC,First Owner,Automatic,1.25 Cr*
3139,Audi Q3 35 TDI Quattro Premium Plus,2017,Diesel,"64,325 kms",1248 CC,Second Owner,Automatic,24.5 Lakh*
3140,Fiat Grande Punto Active (Diesel),2012,Diesel,"64,325 kms",936 CC,Second Owner,Manual,1.71 Lakh*
3141,Chevrolet Beat Diesel LT,2012,Diesel,"64,325 kms",2993 CC,First Owner,Manual,1.15 Lakh*
3142,Land Rover Range Rover 3.0 Diesel SWB Vogue BSIV,2018,Diesel,"64,325 kms",2993 CC,First Owner,Automatic,1.55 Cr*
3143,BMW 7 Series 730Ld Design Pure Excellence,2018,Diesel,"64,325 kms",1798 CC,First Owner,Automatic,69.25 Lakh*
3144,Skoda Superb Style 1.8 TSI AT,2019,Petrol,"43,000 kms",1798 CC,First Owner,Automatic,21.5 Lakh*
3145,Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2016,Petrol,"72,545 kms",1497 CC,First Owner,Automatic,6.85 Lakh*
3146,Nissan Sunny XV,2012,Petrol,"78,000 kms",1498 CC,First Owner,Manual,2.75 Lakh*
3147,Hyundai i10 Magna 1.2 iTech SE,2013,Petrol,"64,499 kms",1197 CC,First Owner,Manual,2.8 Lakh*
3148,Ford Endeavour 3.0L 4X2 AT,2014,Diesel,"96,263 kms",2953 CC,First Owner,Automatic,8.45 Lakh*
3149,Volkswagen Vento Petrol Highline AT,2011,Petrol,"89,345 kms",1598 CC,First Owner,Automatic,3.65 Lakh*
3150,Toyota Corolla Altis VL AT,2015,Petrol,"92,000 kms",1798 CC,First Owner,Automatic,9.45 Lakh*
3151,Audi Q3 30 TFSI Premium FWD,2017,Petrol,"44,600 kms",1395 CC,First Owner,Automatic,24 Lakh*
3152,Maruti Swift VXI,2014,Petrol,"65,000 kms",1197 CC,First Owner,Manual,3.75 Lakh*
3153,Honda Amaze 2016-2021 S Option i-VTEC,2018,Petrol,"54,000 kms",1198 CC,First Owner,Manual,5.4 Lakh*
3154,Tata Zest Quadrajet 1.3 XT,2014,Diesel,"54,000 kms",1248 CC,First Owner,Manual,4.5 Lakh*
3155,Toyota Etios GD,2013,Diesel,"90,000 kms",1364 CC,First Owner,Manual,3.25 Lakh*
3156,Honda City VX CVT,2018,Petrol,"42,000 kms",1497 CC,First Owner,Automatic,9.75 Lakh*
3157,Audi A3 35 TDI Premium Plus,2017,Diesel,"34,000 kms",1968 CC,First Owner,Automatic,22 Lakh*
3158,Mahindra Scorpio S7 140 BSIV,2018,Diesel,"98,012 kms",2179 CC,First Owner,Manual,11.95 Lakh*
3159,Audi Q3 35 TDI Quattro Technology,2017,Diesel,"23,700 kms",1968 CC,First Owner,Automatic,24.8 Lakh*
3160,MG Hector Plus Smart CVT,2020,Petrol,"6,000 kms",1451 CC,First Owner,Automatic,17.95 Lakh*
3161,Skoda Rapid 1.6 MPI Ambition Plus,2014,Petrol,"29,000 kms",1598 CC,First Owner,Manual,4.45 Lakh*
3162,Honda City 1.5 V AT Exclusive,2011,Petrol,"75,000 kms",1497 CC,Second Owner,Automatic,3.45 Lakh*
3163,Volkswagen Polo 1.2 MPI Highline,2016,Petrol,"73,000 kms",1198 CC,First Owner,Manual,4.45 Lakh*
3164,Hyundai i20 Sportz 1.4 CRDi,2013,Diesel,"94,121 kms",1396 CC,First Owner,Manual,3.45 Lakh*
3165,Skoda Superb Style 1.8 TSI AT,2019,Petrol,"43,000 kms",1798 CC,First Owner,Automatic,21.5 Lakh*
3166,Ford Endeavour 3.0L 4X2 AT,2014,Diesel,"96,263 kms",2953 CC,First Owner,Automatic,8.45 Lakh*
3167,Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2016,Petrol,"72,545 kms",1497 CC,First Owner,Automatic,6.85 Lakh*
3168,Volvo V40 D3 R-Design,2016,Diesel,"38,000 kms",1984 CC,First Owner,Automatic,17.5 Lakh*
3169,Mahindra Scorpio S7 140 BSIV,2018,Diesel,"98,012 kms",2179 CC,First Owner,Manual,11.95 Lakh*
3170,Audi A6 2.0 TDI Premium Plus,2013,Diesel,"55,000 kms",1968 CC,First Owner,Automatic,13.5 Lakh*
3171,Maruti Swift VXI,2014,Petrol,"65,000 kms",1197 CC,First Owner,Manual,3.75 Lakh*
3172,BMW X6 xDrive30d,2013,Diesel,"77,000 kms",2993 CC,First Owner,Automatic,21 Lakh*
3173,Tata Zest Quadrajet 1.3 XT,2014,Diesel,"54,000 kms",1248 CC,First Owner,Manual,4.5 Lakh*
3174,Audi Q7 2006-2020 45 TDI Quattro Technology,2019,Diesel,"8,500 kms",2967 CC,First Owner,Automatic,73.5 Lakh*
3175,Nissan Sunny XV,2012,Petrol,"78,000 kms",1498 CC,First Owner,Manual,2.75 Lakh*
3176,Audi Q3 30 TFSI Premium FWD,2017,Petrol,"18,000 kms",1395 CC,First Owner,Automatic,26.75 Lakh*
3177,Honda Civic ZX,2019,Petrol,"24,000 kms",1799 CC,First Owner,Automatic,18.65 Lakh*
3178,Mercedes-Benz CLA Urban Sport 200d,2020,Diesel,"4,000 kms",2143 CC,First Owner,Automatic,30.9 Lakh*
3179,Audi Q3 35 TDI Quattro Technology,2017,Diesel,"23,700 kms",1968 CC,First Owner,Automatic,24.8 Lakh*
3180,Audi A3 35 TDI Premium Plus,2017,Diesel,"34,000 kms",1968 CC,First Owner,Automatic,22 Lakh*
3181,Honda Amaze 2016-2021 S Option i-VTEC,2018,Petrol,"54,000 kms",1198 CC,First Owner,Manual,-
3182,Volkswagen Vento Petrol Highline AT,2011,Petrol,"89,345 kms",1598 CC,First Owner,Automatic,3.65 Lakh*
3183,Honda City VX CVT,2018,Petrol,"42,000 kms",1497 CC,First Owner,Automatic,9.75 Lakh*
3184,Hyundai i10 Magna 1.2 iTech SE,2013,Petrol,"64,499 kms",1197 CC,First Owner,Manual,2.8 Lakh*
3185,Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,2016,Diesel,"76,000 kms",2755 CC,First Owner,Automatic,16.25 Lakh*
3186,Toyota Innova Crysta 2016-2020 2.4 GX MT BSIV,2017,Diesel,"48,000 kms",2393 CC,First Owner,Manual,14.9 Lakh*
3187,Audi S5 3.0 TFSIq Tiptronic,2020,Petrol,"1,001 kms",2995 CC,First Owner,Automatic,77.5 Lakh*
3188,Mahindra XUV500 AT W10 FWD,2018,Diesel,"52,000 kms",2179 CC,First Owner,Automatic,12.5 Lakh*
3189,Maruti Swift Dzire LXI,2009,Petrol,"56,967 kms",1197 CC,First Owner,Manual,2.15 Lakh*
3190,Toyota Innova Crysta 2016-2020 2.4 GX MT BSIV,2018,Diesel,"59,000 kms",2393 CC,First Owner,Manual,14.75 Lakh*
3191,Kia Seltos GTX Option,2019,Petrol,"30,000 kms",1353 CC,First Owner,Manual,14.75 Lakh*
3192,Maruti Ciaz VDi Plus,2015,Diesel,"74,000 kms",1248 CC,First Owner,Manual,5.25 Lakh*
3193,Toyota Camry Hybrid 2.5,2015,Petrol,"85,000 kms",2487 CC,First Owner,Automatic,15.6 Lakh*
3194,Honda City 1.5 V AT,2011,Petrol,"80,000 kms",1497 CC,First Owner,Automatic,3.9 Lakh*
3195,Hyundai Santa Fe 2WD AT,2014,Diesel,"80,000 kms",2199 CC,First Owner,Automatic,9.25 Lakh*
3196,Ford Figo Petrol EXI Option,2010,Petrol,"62,000 kms",1196 CC,First Owner,Manual,1.65 Lakh*
3197,Ford Figo Diesel LXI,2013,Diesel,"76,190 kms",1399 CC,First Owner,Manual,2.25 Lakh*
3198,Toyota Corolla Altis G,2014,Petrol,"69,000 kms",1798 CC,Second Owner,Manual,8.25 Lakh*
3199,Maruti Ciaz VDi,2015,Diesel,"87,150 kms",1248 CC,Second Owner,Manual,4.95 Lakh*
3200,Audi Q5 3.0 TDI Quattro,2015,Diesel,"76,000 kms",2967 CC,Second Owner,Automatic,18.8 Lakh*
3201,Mitsubishi Pajero Sport 4X2 AT,2015,Diesel,"100,000 kms",2477 CC,First Owner,Automatic,11.95 Lakh*
3202,Honda New Accord 2008-2011 2.4 AT,2010,Petrol,"78,000 kms",2354 CC,Second Owner,Automatic,4.1 Lakh*
3203,Volkswagen Polo Petrol Trendline 1.2L,2011,Petrol,"58,000 kms",1198 CC,Second Owner,Manual,2.35 Lakh*
3204,Toyota Fortuner 2016-2021 2.8 2WD AT,2018,Diesel,"43,000 kms",2755 CC,First Owner,Automatic,29.5 Lakh*
3205,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2016,Diesel,"60,000 kms",2987 CC,First Owner,Automatic,43 Lakh*
3206,Land Rover Discovery Sport 2015-2020 TD4 HSE,2016,Diesel,"85,000 kms",2179 CC,First Owner,Automatic,32 Lakh*
3207,Renault Duster Adventure Edition 85PS RXL,2017,Diesel,"59,000 kms",1461 CC,First Owner,Manual,6.15 Lakh*
3208,Porsche Panamera Diesel,2015,Diesel,"29,900 kms",2967 CC,First Owner,Automatic,57 Lakh*
3209,BMW 5 Series 520d Sport Line,2018,Diesel,"90,000 kms",1995 CC,First Owner,Automatic,37.5 Lakh*
3210,Maruti Swift Dzire VXI,2015,Petrol,"76,000 kms",1197 CC,First Owner,Manual,4.25 Lakh*
3211,Volkswagen Vento Petrol Trendline,2012,Petrol,"95,000 kms",1598 CC,First Owner,Manual,2.6 Lakh*
3212,Audi Q3 35 TDI Quattro Technology,2017,Diesel,"32,200 kms",1968 CC,First Owner,Automatic,24.5 Lakh*
3213,Honda City 1.5 S Elegance,2011,Petrol,"78,000 kms",1497 CC,First Owner,Manual,3.4 Lakh*
3214,Maruti Swift VXI BSIV,2011,Petrol,"81,250 kms",1197 CC,Second Owner,Manual,2.58 Lakh*
3215,Honda City i-VTEC V,2018,Petrol,"39,000 kms",1497 CC,First Owner,Manual,8.25 Lakh*
3216,Toyota Etios Liva G,2013,Petrol,"56,000 kms",1197 CC,Second Owner,Manual,3 Lakh*
3217,Maruti Swift VXI 2018,2019,Petrol,"39,000 kms",1197 CC,First Owner,Manual,5.75 Lakh*
3218,Audi A4 35 TDI Technology,2017,Diesel,"86,000 kms",1968 CC,Second Owner,Automatic,21.8 Lakh*
3219,Ford Figo Diesel Celebration Edition,2013,Diesel,"49,000 kms",1399 CC,Third Owner,Manual,1.99 Lakh*
3220,Audi Q3 35 TDI Quattro Premium Plus,2012,Diesel,"66,000 kms",1968 CC,Second Owner,Automatic,12.45 Lakh*
3221,Honda Brio S MT,2013,Petrol,"61,000 kms",1198 CC,First Owner,Manual,2.9 Lakh*
3222,Maruti Vitara Brezza LDi Option,2017,Diesel,"55,000 kms",1248 CC,First Owner,Manual,6.75 Lakh*
3223,Mercedes-Benz E-Class E200 CGI Blue Efficiency,2011,Petrol,"85,000 kms",1796 CC,First Owner,Automatic,9.65 Lakh*
3224,BMW 7 Series 730Ld Sedan,2012,Diesel,"90,000 kms",2993 CC,First Owner,Automatic,10.9 Lakh*
3225,Toyota Fortuner 4x2 AT,2013,Diesel,"80,000 kms",2982 CC,First Owner,Automatic,13 Lakh*
3226,Jaguar XJ 2.0L Portfolio,2017,Petrol,"35,000 kms",1999 CC,First Owner,Automatic,52 Lakh*
3227,Volkswagen Polo 2015-2019 1.2 MPI Highline,2019,Petrol,"45,000 kms",1199 CC,First Owner,Manual,6.3 Lakh*
3228,Audi A6 2.0 TDI Technology,2013,Diesel,"70,000 kms",1968 CC,First Owner,Automatic,13 Lakh*
3229,Mahindra Scorpio 2.6 CRDe SLE,2014,Diesel,"80,000 kms",2609 CC,First Owner,Manual,5.25 Lakh*
3230,Hyundai Creta 1.6 CRDi AT SX Plus,2016,Diesel,"74,001 kms",1582 CC,First Owner,Automatic,9.25 Lakh*
3231,Mahindra XUV500 W6 2WD,2015,Diesel,"90,000 kms",2179 CC,First Owner,Manual,6.8 Lakh*
3232,Hyundai i10 Magna,2010,Petrol,"78,000 kms",1197 CC,First Owner,Manual,1.85 Lakh*
3233,Maruti Swift VDI BSIV,2015,Diesel,"60,000 kms",1248 CC,First Owner,Manual,4.15 Lakh*
3234,Maruti Swift Dzire VXi,2009,Petrol,"70,000 kms",1298 CC,First Owner,Manual,4.3 Lakh*
3235,Volkswagen Vento Petrol Trendline,2011,Petrol,"1,25,325 kms",1598 CC,First Owner,Manual,2.68 Lakh*
3236,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,Diesel,"1,23,000 kms",2494 CC,First Owner,Manual,9.5 Lakh*
3237,Ford EcoSport 1.5 DV5 MT Trend,2014,Diesel,"66,347 kms",1498 CC,Second Owner,Manual,4.68 Lakh*
3238,Audi Q7 2006-2020 45 TDI Quattro Technology,2017,Diesel,"75,000 kms",2967 CC,First Owner,Automatic,45.8 Lakh*
3239,Maruti Alto K10 LXI,2012,Petrol,"88,725 kms",998 CC,Second Owner,Manual,1.9 Lakh*
3240,Maruti Ertiga ZXI,2019,Petrol,"21,000 kms",1462 CC,Second Owner,Manual,9.5 Lakh*
3241,Renault Duster 85PS Diesel RxE,2017,Diesel,"65,000 kms",1461 CC,First Owner,Manual,5.25 Lakh*
3242,Mahindra XUV500 W8 2WD,2013,Diesel,"80,000 kms",2179 CC,Second Owner,Manual,5.25 Lakh*
3243,Honda City i-VTEC V,2018,Petrol,"70,000 kms",1497 CC,First Owner,Manual,7.9 Lakh*
3244,Hyundai Creta 1.6 VTVT SX Plus,2019,Petrol,"40,000 kms",1591 CC,First Owner,Manual,11.65 Lakh*
3245,Hyundai EON 1.0 Kappa Magna Plus,2014,Petrol,"55,000 kms",998 CC,First Owner,Manual,2.45 Lakh*
3246,Toyota Camry 2.5 G,2014,Petrol,"1,20,000 kms",2494 CC,Second Owner,Automatic,9.25 Lakh*
3247,Mercedes-Benz CLA 200 CDI Sport,2017,Diesel,"53,000 kms",2143 CC,Second Owner,Automatic,22.9 Lakh*
3248,Volvo XC 90 D5 R-Design,2017,Diesel,"1,12,000 kms",1969 CC,First Owner,Automatic,41.9 Lakh*
3249,Kia Seltos GTX Plus DCT,2019,Petrol,"24,000 kms",1353 CC,First Owner,Automatic,16.5 Lakh*
3250,Hyundai i20 Sportz 1.4 CRDi,2012,Diesel,"1,05,484 kms",1396 CC,Second Owner,Manual,2.85 Lakh*
3251,Kia Seltos GTX Plus DCT,2020,Petrol,"7,000 kms",1353 CC,First Owner,Automatic,19.25 Lakh*
3252,Maruti 800 AC,2007,Petrol,"69,773 kms",796 CC,Fourth & Above Owner,Manual,"62,000*"
3253,Toyota Etios V,2011,Petrol,"71,000 kms",1496 CC,First Owner,Manual,2.6 Lakh*
3254,Audi Q7 2006-2020 3.0 TDI Quattro Technology,2013,Diesel,"60,000 kms",2967 CC,Second Owner,Automatic,17.5 Lakh*
3255,Mahindra XUV500 W6 2WD,2015,Diesel,"1,08,424 kms",2179 CC,First Owner,Manual,6.9 Lakh*
3256,Skoda Rapid 1.6 MPI Ambition Plus,2015,Petrol,"49,920 kms",1598 CC,Second Owner,Manual,4.9 Lakh*
3257,Honda City V AT,2012,Petrol,"1,01,000 kms",1497 CC,Second Owner,Automatic,4.25 Lakh*
3258,Honda Brio V MT,2013,Petrol,"43,980 kms",1198 CC,Second Owner,Manual,2.92 Lakh*
3259,Renault Duster Petrol RxE,2015,Petrol,"45,523 kms",1598 CC,First Owner,Manual,5.75 Lakh*
3260,Maruti Alto K10 VXI Optional,2017,Petrol,"44,000 kms",998 CC,First Owner,Manual,2.95 Lakh*
3261,Volkswagen Vento Petrol Highline,2011,Petrol,"51,000 kms",1598 CC,First Owner,Manual,2.8 Lakh*
3262,Toyota Innova Crysta 2016-2020 2.4 VX MT BSIV,2019,Diesel,"13,001 kms",2393 CC,First Owner,Manual,20.5 Lakh*
3263,Hyundai Grand i10 1.2 CRDi Magna,2017,Diesel,"75,000 kms",1186 CC,First Owner,Manual,3.9 Lakh*
3264,Volkswagen Vento Petrol Highline,2012,Petrol,"61,000 kms",1598 CC,First Owner,Manual,3.05 Lakh*
3265,Volkswagen Polo Petrol Trendline 1.2L,2011,Petrol,"78,000 kms",1198 CC,First Owner,Manual,2.4 Lakh*
3266,Audi A3 35 TDI Premium Plus,2018,Diesel,"30,000 kms",1968 CC,Second Owner,Automatic,23.5 Lakh*
3267,Audi A3 35 TDI Technology,2019,Diesel,"23,000 kms",1968 CC,First Owner,Automatic,26.5 Lakh*
3268,Hyundai Creta 1.4 CRDi S,2018,Diesel,"69,000 kms",1396 CC,First Owner,Manual,9.9 Lakh*
3269,Maruti Vitara Brezza VDi,2017,Diesel,"78,000 kms",1248 CC,First Owner,Manual,6.75 Lakh*
3270,Mahindra TUV 300 T4,2016,Diesel,"45,000 kms",1493 CC,Second Owner,Manual,4.7 Lakh*
3271,Maruti SX4 ZDI,2012,Diesel,"72,000 kms",1248 CC,First Owner,Manual,2.45 Lakh*
3272,Hyundai EON Era,2015,Petrol,"74,005 kms",814 CC,First Owner,Manual,2.4 Lakh*
3273,BMW 3 Series 320d GT Luxury Line,2014,Diesel,"1,15,000 kms",1995 CC,First Owner,Automatic,17.9 Lakh*
3274,Mercedes-Benz CLS 250 CDI,2015,Diesel,"1,40,000 kms",2143 CC,First Owner,Automatic,27 Lakh*
3275,Kia Carnival Limousine,2020,Diesel,"19,000 kms",2199 CC,First Owner,Automatic,31.5 Lakh*
3276,Mercedes-Benz E-Class E350 Coupe,2009,Petrol,"65,000 kms",3498 CC,Third Owner,Automatic,9.2 Lakh*
3277,Audi Q5 30 TDI Sport Edition,2015,Diesel,"34,000 kms",1968 CC,First Owner,Automatic,22.5 Lakh*
3278,BMW X3 xDrive 20d Luxury Line,2018,Diesel,"44,000 kms",1995 CC,First Owner,Automatic,44.5 Lakh*
3279,Volkswagen Vento Petrol Trendline,2012,Petrol,"78,000 kms",1598 CC,First Owner,Manual,2.75 Lakh*
3280,Hyundai Santro Xing GL Plus,2011,Petrol,"54,850 kms",1086 CC,First Owner,Manual,2.05 Lakh*
3281,Ford EcoSport 1.5 DV5 MT Titanium Optional,2014,Diesel,"63,000 kms",1498 CC,First Owner,Manual,5.2 Lakh*
3282,Volkswagen Polo Diesel Trendline 1.2L,2011,Diesel,"86,000 kms",1199 CC,Third Owner,Manual,2.25 Lakh*
3283,Maruti SX4 Vxi BSIII,2010,Petrol,"2,35,000 kms",1586 CC,First Owner,Manual,2.35 Lakh*
3284,Volkswagen Polo 1.5 TDI Trendline,2016,Diesel,"1,15,251 kms",1498 CC,First Owner,Manual,4.35 Lakh*
3285,Mercedes-Benz E-Class E250 CDI Blue Efficiency,2010,Diesel,"70,599 kms",2143 CC,First Owner,Automatic,7.65 Lakh*
3286,Mahindra Scorpio S8 7 Seater,2015,Diesel,"1,04,000 kms",2179 CC,First Owner,Manual,7.75 Lakh*
3287,Hyundai i10 Sportz AT,2012,Petrol,"45,187 kms",1197 CC,Second Owner,Automatic,2.85 Lakh*
3288,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2012,Diesel,"90,000 kms",2494 CC,First Owner,Manual,5 Lakh*
3289,Mercedes-Benz GL-Class 220d 4MATIC Sport,2018,Diesel,"10,000 kms",2143 CC,First Owner,Automatic,45 Lakh*
3290,Audi A4 30 TFSI Technology,2019,Petrol,"22,800 kms",1395 CC,First Owner,Automatic,34.5 Lakh*
3291,Audi A6 35 TDI,2016,Diesel,"50,000 kms",1968 CC,First Owner,Automatic,25.8 Lakh*
3292,Maruti Baleno Delta 1.2,2018,Petrol,"39,052 kms",1197 CC,First Owner,Manual,6.12 Lakh*
3293,Maruti Swift VXI,2018,Petrol,"8,996 kms",1197 CC,First Owner,Manual,5.47 Lakh*
3294,Maruti Alto K10 LXI CNG Optional,2016,CNG,"55,252 kms",998 CC,First Owner,Manual,3.07 Lakh*
3295,Hyundai Creta 1.6 CRDi SX Option,2016,Diesel,"89,336 kms",1582 CC,First Owner,Manual,8.61 Lakh*
3296,Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,2017,Diesel,"25,000 kms",2755 CC,First Owner,Automatic,18.5 Lakh*
3297,Hyundai Grand i10 1.2 Kappa Magna BSIV,2018,Petrol,"35,000 kms",1197 CC,First Owner,Manual,4.5 Lakh*
3298,Nissan Sunny XV,2012,Petrol,"79,000 kms",1498 CC,First Owner,Manual,2.7 Lakh*
3299,Renault KWID RXL,2016,Petrol,"45,000 kms",799 CC,First Owner,Manual,2.5 Lakh*
3300,Maruti Swift VDI,2013,Diesel,"70,000 kms",1248 CC,First Owner,Manual,3.45 Lakh*
3301,Maruti Wagon R LX Minor,2010,Petrol,"80,000 kms",1061 CC,Second Owner,Manual,1.45 Lakh*
3302,Kia Seltos HTK Plus G,2020,Petrol,"12,000 kms",1497 CC,First Owner,Manual,12.5 Lakh*
3303,Hyundai Creta 1.6 CRDi AT SX Plus,2016,Diesel,"64,000 kms",1582 CC,First Owner,Automatic,9 Lakh*
3304,Maruti Wagon R VXI,2006,Petrol,"1,53,000 kms",998 CC,First Owner,Manual,"70,000*"
3305,Toyota Etios GD,2011,Diesel,"2,00,000 kms",1364 CC,First Owner,Manual,2.21 Lakh*
3306,Nissan Terrano XL Plus 85 PS,2013,Diesel,"90,000 kms",1461 CC,First Owner,Manual,5 Lakh*
3307,Hyundai i10 Magna 1.2 iTech SE,2011,Petrol,"63,155 kms",1197 CC,First Owner,Manual,2.2 Lakh*
3308,Renault KWID RXT,2017,Petrol,"35,000 kms",799 CC,First Owner,Manual,2.56 Lakh*
3309,Honda Amaze 2016-2021 V Petrol BSIV,2019,Petrol,"35,000 kms",1199 CC,First Owner,Manual,6.1 Lakh*
3310,Hyundai Getz 1.3 GLX,2008,Petrol,"1,20,000 kms",1341 CC,Second Owner,Manual,"90,000*"
3311,Fiat Grande Punto 1.3 Emotion Pack (Diesel),2011,Diesel,"1,05,000 kms",1248 CC,First Owner,Manual,1.75 Lakh*
3312,Hyundai i10 Magna,2008,Petrol,"70,000 kms",1197 CC,Third Owner,Manual,1 Lakh*
3313,Honda City i DTEC V,2015,Diesel,"90,000 kms",1498 CC,First Owner,Manual,5.75 Lakh*
3314,Skoda Rapid 1.6 TDI Ambition,2011,Diesel,"1,30,000 kms",1598 CC,First Owner,Manual,1.5 Lakh*
3315,Jeep Compass 2.0 Limited 4X4,2018,Diesel,"15,000 kms",1956 CC,First Owner,Manual,15.95 Lakh*
3316,Maruti Wagon R LXI,2010,Petrol,"79,000 kms",998 CC,First Owner,Manual,1.69 Lakh*
3317,Maruti Alto LXi,2010,Petrol,"83,500 kms",796 CC,First Owner,Manual,1.6 Lakh*
3318,Renault Duster 110PS Diesel RxZ,2012,Diesel,"90,000 kms",1461 CC,Second Owner,Manual,3.5 Lakh*
3319,Skoda Rapid 1.5 TDI AT Style BSIV,2017,Diesel,"70,000 kms",1498 CC,First Owner,Automatic,7.75 Lakh*
3320,Hyundai Verna 1.6 VTVT,2011,Petrol,"63,838 kms",1591 CC,Second Owner,Manual,3.5 Lakh*
3321,Maruti Swift VXI,2020,Petrol,"15,000 kms",1197 CC,First Owner,Manual,6.1 Lakh*
3322,Honda Amaze 2016-2021 S CVT Petrol BSIV,2019,Petrol,"25,000 kms",1199 CC,First Owner,Automatic,6.4 Lakh*
3323,Maruti Swift Dzire VDI,2017,Diesel,"80,000 kms",1248 CC,First Owner,Manual,5.6 Lakh*
3324,Maruti Swift Dzire VDI,2013,Diesel,"1,10,000 kms",1248 CC,Second Owner,Manual,3.85 Lakh*
3325,Maruti SX4 ZDI Leather,2012,Diesel,"78,000 kms",1248 CC,Second Owner,Manual,2.9 Lakh*
3326,Hyundai i10 Magna,2012,Petrol,"87,000 kms",1197 CC,Second Owner,Manual,2.25 Lakh*
3327,Nissan Terrano XL Plus 85 PS,2017,Diesel,"44,000 kms",1461 CC,First Owner,Manual,7.5 Lakh*
3328,Hyundai EON Era,2016,Petrol,"49,811 kms",814 CC,First Owner,Manual,2.58 Lakh*
3329,Maruti Eeco 5 Seater AC BSIV,2019,Petrol,"34,000 kms",1196 CC,First Owner,Manual,3.5 Lakh*
3330,Hyundai Verna 1.6 SX CRDi (O),2012,Diesel,"1,20,000 kms",1582 CC,Second Owner,Manual,3.7 Lakh*
3331,Maruti Swift ZDI Plus,2018,Diesel,"50,000 kms",1248 CC,First Owner,Manual,7 Lakh*
3332,Maruti Swift VDI,2013,Diesel,"1,20,000 kms",1248 CC,Second Owner,Manual,3 Lakh*
3333,Maruti Swift Dzire AMT ZDI Plus,2017,Diesel,"35,000 kms",1248 CC,First Owner,Automatic,6.7 Lakh*
3334,Ford EcoSport 1.5 Petrol Titanium BSIV,2017,Petrol,"30,000 kms",1497 CC,First Owner,Manual,7.5 Lakh*
3335,Hyundai Santro Xing XL,2007,Petrol,"90,000 kms",1086 CC,Third Owner,Manual,"75,000*"
3336,Maruti Swift ZDi,2014,Diesel,"1,20,000 kms",1248 CC,First Owner,Manual,3.99 Lakh*
3337,Volkswagen Polo Petrol Highline 1.2L,2010,Petrol,"73,297 kms",1198 CC,First Owner,Manual,2.25 Lakh*
3338,Tata Zest Revotron 1.2 XT,2016,Petrol,"58,000 kms",1193 CC,First Owner,Manual,4.48 Lakh*
3339,Tata Zest Revotron 1.2 XT,2016,Petrol,"58,000 kms",1193 CC,First Owner,Manual,4.48 Lakh*
3340,Maruti Alto 800 CNG LXI Optional,2018,CNG,"41,000 kms",796 CC,First Owner,Manual,3.2 Lakh*
3341,Maruti Alto LX,2007,Petrol,"1,20,000 kms",796 CC,First Owner,Manual,"68,000*"
3342,Mitsubishi Pajero 2.8 GLX CRZ,2006,Diesel,"80,000 kms",2835 CC,First Owner,Manual,4 Lakh*
3343,Hyundai Accent GLX,2010,Petrol,"1,10,000 kms",1495 CC,First Owner,Manual,1.5 Lakh*
3344,Mahindra Renault Logan 1.5 DLE Diesel,2011,Diesel,"100,000 kms",1461 CC,Second Owner,Manual,1.6 Lakh*
3345,Hyundai i10 Magna 1.2,2009,Petrol,"55,000 kms",1197 CC,Second Owner,Manual,1.75 Lakh*
3346,Hyundai Creta 1.6 VTVT E Plus,2017,Petrol,"73,000 kms",1591 CC,First Owner,Manual,7.25 Lakh*
3347,Mercedes-Benz C-Class 220 CDI AT,2014,Diesel,"46,000 kms",2143 CC,Second Owner,Automatic,13.5 Lakh*
